card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-05-11_Trade_1,2026-05-11,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 1,7476.66,2026-05-14 13:00:00,TP1 reached,1.0,1.0
2026-05-11_Trade_1,2026-05-11,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 2,7398.93,2026-05-15 23:00:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-05-11_Trade_1,2026-05-11,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 3,7402.0,2026-05-12 23:45:00,card runner time-stop at entry-session close,0.039,0.039
2026-05-11_Trade_2,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),Trade 2,LONG,LIMIT,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 1,7380.21,2026-05-12 21:15:00,TP1 reached,0.532,0.532
2026-05-11_Trade_2,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),Trade 2,LONG,LIMIT,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 2,7420.22,2026-05-13 07:45:00,TP2 reached,1.532,1.532
2026-05-11_Trade_2,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),Trade 2,LONG,LIMIT,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,band0845,baseline,FILLED,2026-05-12,WAITED for return to entry,,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 3,7441.51,2026-05-13 19:15:00,runner target reached,2.064,2.064
2026-05-11_Trade_3A,2026-05-11,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7316.24,7258.56,7373.91,7401.5,7486.76,57.68,band0845,baseline,NO FILL,2026-05-12,,08:45 7401.8 was -1.48R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-12_Trade_1,2026-05-12,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,band0845,baseline,FILLED,2026-05-13,WAITED for return to entry,,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 1,7481.6,2026-05-14 15:15:00,TP1 reached,1.0,1.0
2026-05-12_Trade_1,2026-05-12,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,band0845,baseline,FILLED,2026-05-13,WAITED for return to entry,,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 2,7412.8,2026-05-15 15:30:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-05-12_Trade_1,2026-05-12,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,band0845,baseline,FILLED,2026-05-13,WAITED for return to entry,,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 3,7458.5,2026-05-13 23:45:00,card runner time-stop at entry-session close,0.664,0.664
2026-05-12_Trade_2,2026-05-12,"Trade 2 - Pivot (TREND_UP pullback, buy daily P)",Trade 2,LONG,LIMIT,7378.0,7344.0,7412.0,7446.0,7460.9,34.0,band0845,baseline,NO FILL,2026-05-13,,08:45 7421.4 was -1.28R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-12_Trade_3A,2026-05-12,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7362.0,7310.0,7381.9,7429.0,7626.0,52.0,band0845,baseline,NO FILL,2026-05-13,,08:45 7421.4 was -1.14R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-13_Trade_1,2026-05-13,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-13_Trade_2,2026-05-13,"Trade 2 - Pivot (TREND breakout, buy stop)",Trade 2,LONG,STOP,7385.06,7363.09,7423.12,7434.21,7445.29,21.97,band0845,baseline,NO FILL,2026-05-14,,08:45 7459.9 was -3.41R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-13_Trade_3C,2026-05-13,Trade 3C - Momentum-Breakout (buy stop),Trade 3C,LONG,STOP,7432.0,7335.0,7529.0,7626.0,7606.0,97.0,band0845,baseline,NO FILL,2026-05-14,,08:45 7459.9 was -0.29R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-14_Trade_1,2026-05-14,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-14_Trade_2,2026-05-14,Trade 2 - Pivot (buy limit weekly P),Trade 2,LONG,LIMIT,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 1,7367.0,2026-05-18 03:00:00,stopped out,-1.0,-1.0
2026-05-14_Trade_2,2026-05-14,Trade 2 - Pivot (buy limit weekly P),Trade 2,LONG,LIMIT,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 2,7367.0,2026-05-18 03:00:00,stopped out,-1.0,-1.0
2026-05-14_Trade_2,2026-05-14,Trade 2 - Pivot (buy limit weekly P),Trade 2,LONG,LIMIT,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 3,7400.8,2026-05-15 23:45:00,card runner time-stop at entry-session close,-0.034,-0.034
2026-05-14_Trade_3A,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 1,7449.0,2026-05-15 13:45:00,TP1 reached,0.614,0.614
2026-05-14_Trade_3A,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 2,7422.0,2026-05-15 15:00:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-05-14_Trade_3A,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,band0845,baseline,FILLED,2026-05-15,WAITED for return to entry,,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 3,7422.0,2026-05-15 15:00:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-05-15_Trade_1,2026-05-15,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7501.59,7453.59,7549.59,7597.59,7681.59,48.0,band0845,baseline,NO FILL,2026-05-18,,08:45 7373.6 was +2.67R beyond entry; no recovery to 7477.6 by cut-off,,,,,All,,,,0.0,0.0
2026-05-15_Trade_2,2026-05-15,"Trade 2 - Pivot (TREND breakout, buy stop)",Trade 2,LONG,STOP,7485.68,7461.74,7525.66,7549.73,,23.94,band0845,baseline,NO FILL,2026-05-18,,08:45 7373.6 was +4.68R beyond entry; no recovery to 7473.7 by cut-off,,,,,All,,,,0.0,0.0
2026-05-15_Trade_3C,2026-05-15,Trade 3C - Momentum-Breakout (buy stop),Trade 3C,LONG,STOP,7510.0,7425.0,7595.0,7680.0,,85.0,band0845,baseline,NO FILL,2026-05-18,,08:45 7373.6 was +1.60R beyond entry; no recovery to 7467.5 by cut-off,,,,,All,,,,0.0,0.0
2026-05-18_Trade_1,2026-05-18,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,band0845,baseline,NO FILL,2026-05-19,,08:45 7384.5 was -8.28R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-18_Trade_2,2026-05-18,Trade 2 - Pivot fade (sell limit daily R1),Trade 2,SHORT,LIMIT,7443.07,7482.13,7404.0,7420.28,7385.72,39.07,band0845,baseline,NO FILL,2026-05-19,,08:45 7384.5 was -1.50R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-18_Trade_3C,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",Trade 3C,SHORT,STOP,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,band0845,baseline,FILLED,2026-05-19,WAITED for return to entry,,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 1,7459.35,2026-05-21 20:45:00,stopped out,-1.0,-1.0
2026-05-18_Trade_3C,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",Trade 3C,SHORT,STOP,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,band0845,baseline,FILLED,2026-05-19,WAITED for return to entry,,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 2,7459.35,2026-05-21 20:45:00,stopped out,-1.0,-1.0
2026-05-18_Trade_3C,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",Trade 3C,SHORT,STOP,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,band0845,baseline,FILLED,2026-05-19,WAITED for return to entry,,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 3,7459.35,2026-05-21 20:45:00,stopped out,-1.0,-1.0
2026-05-19_Trade_1,2026-05-19,Trade 1 - Daily Directional (mean-reversion),Trade 1,LONG,MARKET,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.65R) market at 08:45,,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 1,7434.0,2026-05-20 18:15:00,TP1 reached,3.142,0.455
2026-05-19_Trade_1,2026-05-19,Trade 1 - Daily Directional (mean-reversion),Trade 1,LONG,MARKET,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.65R) market at 08:45,,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 2,7490.0,2026-05-22 16:00:00,TP2 reached,5.485,1.278
2026-05-19_Trade_1,2026-05-19,Trade 1 - Daily Directional (mean-reversion),Trade 1,LONG,MARKET,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.65R) market at 08:45,,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 3,7573.0,2026-05-28 20:45:00,runner target reached,8.958,2.497
2026-05-19_Trade_2,2026-05-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.54R) market at 08:45,,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 1,7403.0,2026-05-20 17:15:00,TP1 reached,4.046,1.306
2026-05-19_Trade_2,2026-05-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.54R) market at 08:45,,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 2,7434.0,2026-05-20 18:15:00,TP2 reached,6.89,2.606
2026-05-19_Trade_2,2026-05-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,band0845,baseline,FILLED,2026-05-20,IN BAND (+0.54R) market at 08:45,,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 3,7490.0,2026-05-22 16:00:00,runner target reached,12.028,4.954
2026-05-19_Trade_3A,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),Trade 3A,LONG,LIMIT,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,band0845,baseline,FILLED,2026-05-20,RECOVERY to entry-0.5R (7397.75),,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 1,7490.0,2026-05-22 16:00:00,TP1 reached,2.444,0.722
2026-05-19_Trade_3A,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),Trade 3A,LONG,LIMIT,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,band0845,baseline,FILLED,2026-05-20,RECOVERY to entry-0.5R (7397.75),,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 2,7517.0,2026-05-25 01:00:00,TP2 reached,3.159,1.079
2026-05-19_Trade_3A,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),Trade 3A,LONG,LIMIT,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,band0845,baseline,FILLED,2026-05-20,RECOVERY to entry-0.5R (7397.75),,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 3,7573.0,2026-05-28 20:45:00,runner target reached,4.642,1.821
2026-05-20_Trade_1,2026-05-20,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-20_Trade_2,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),Trade 2,LONG,STOP,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.13R) market at 08:45,,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 1,7488.61,2026-05-22 15:45:00,TP1 reached,0.922,0.671
2026-05-20_Trade_2,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),Trade 2,LONG,STOP,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.13R) market at 08:45,,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 2,7528.67,2026-05-25 02:30:00,TP2 reached,1.588,1.249
2026-05-20_Trade_2,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),Trade 2,LONG,STOP,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.13R) market at 08:45,,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 3,7452.3,2026-05-21 23:45:00,card runner time-stop at entry-session close,0.319,0.146
2026-05-20_Trade_3A,2026-05-20,Trade 3A - Momentum-Pullback (demand-zone retest),Trade 3A,LONG,LIMIT,7360.0,7325.0,7395.0,7433.31,7453.09,35.0,band0845,baseline,NO FILL,2026-05-21,,08:45 7433.1 was -2.09R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-21_Trade_1,2026-05-21,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7432.97,7326.24,7539.7,7646.43,7612.49,106.73,band0845,baseline,NO FILL,2026-05-22,,08:45 7477.4 was -0.42R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-21_Trade_2,2026-05-21,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7442.42,7375.01,7486.61,7525.67,7564.73,67.41,band0845,baseline,NO FILL,2026-05-22,,08:45 7477.4 was -0.52R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-21_Trade_3C,2026-05-21,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7515.81,7225.11,7960.42,8190.21,,290.7,band0845,baseline,FILLED,2026-05-26,WAITED for return to entry,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.775,0.775
2026-05-21_Trade_3C,2026-05-21,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7515.81,7225.11,7960.42,8190.21,,290.7,band0845,baseline,FILLED,2026-05-26,WAITED for return to entry,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.775,0.775
2026-05-21_Trade_3C,2026-05-21,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7515.81,7225.11,7960.42,8190.21,,290.7,band0845,baseline,FILLED,2026-05-26,WAITED for return to entry,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.775,0.775
2026-05-22_Trade_1,2026-05-22,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-22_Trade_2,2026-05-22,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7415.0,7355.0,7437.0,7475.0,7501.0,60.0,band0845,baseline,NO FILL,2026-05-25,,08:45 7552.4 was -2.29R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-22_Trade_3C,2026-05-22,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7539.0,7193.0,8057.0,8327.0,,346.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.03R) market at 08:45,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.641,0.584
2026-05-22_Trade_3C,2026-05-22,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7539.0,7193.0,8057.0,8327.0,,346.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.03R) market at 08:45,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.641,0.584
2026-05-22_Trade_3C,2026-05-22,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7539.0,7193.0,8057.0,8327.0,,346.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.03R) market at 08:45,confirmed close 7552.7 on 2026-05-25; ,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.641,0.584
2026-05-25_Trade_1,2026-05-25,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7473.47,7403.3,7543.64,7613.81,7689.0,70.17,band0845,baseline,NO FILL,2026-05-26,,08:45 7527.0 was -0.76R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-25_Trade_2,2026-05-25,"Trade 2 - Pivot (TREND breakout, buy stop)",Trade 2,LONG,STOP,7447.53,7426.43,7468.98,7480.61,7492.24,21.1,band0845,baseline,NO FILL,2026-05-26,,08:45 7527.0 was -3.77R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-25_Trade_3A,2026-05-25,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,LIMIT,7400.82,7320.9,7428.94,7484.6,7630.3,79.9,band0845,baseline,NO FILL,2026-05-26,,08:45 7527.0 was -1.58R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-26_Trade_1,2026-05-26,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7473.47,7397.96,7548.98,7624.5,7757.0,76.0,band0845,baseline,NO FILL,2026-05-27,,08:45 7531.7 was -0.77R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-26_Trade_2,2026-05-26,"Trade 2 - Pivot (TRANSITION breakout, buy stop)",Trade 2,LONG,STOP,7448.3,7426.33,7470.15,7482.36,7494.57,22.0,band0845,baseline,NO FILL,2026-05-27,,08:45 7531.7 was -3.80R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-26_Trade_3C,2026-05-26,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7574.6,7160.29,8202.09,8527.65,,414.31,band0845,baseline,FILLED,2026-05-29,WAITED for return to entry,confirmed close 7578.2 on 2026-05-28; ,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.402,0.402
2026-05-26_Trade_3C,2026-05-26,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7574.6,7160.29,8202.09,8527.65,,414.31,band0845,baseline,FILLED,2026-05-29,WAITED for return to entry,confirmed close 7578.2 on 2026-05-28; ,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.402,0.402
2026-05-26_Trade_3C,2026-05-26,Trade 3C - Range Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7574.6,7160.29,8202.09,8527.65,,414.31,band0845,baseline,FILLED,2026-05-29,WAITED for return to entry,confirmed close 7578.2 on 2026-05-28; ,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.402,0.402
2026-05-27_Trade_1,2026-05-27,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,band0845,baseline,FILLED,2026-05-28,IN BAND (+0.02R) market at 08:45,,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 1,7330.35,2026-06-09 18:15:00,stopped out,-1.0,-1.0
2026-05-27_Trade_1,2026-05-27,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,band0845,baseline,FILLED,2026-05-28,IN BAND (+0.02R) market at 08:45,,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 2,7330.35,2026-06-09 18:15:00,stopped out,-1.0,-1.0
2026-05-27_Trade_1,2026-05-27,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,band0845,baseline,FILLED,2026-05-28,IN BAND (+0.02R) market at 08:45,,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 3,7578.2,2026-05-28 23:45:00,card runner time-stop at entry-session close,0.344,0.313
2026-05-27_Trade_2,2026-05-27,Trade 2 - Pivot (TREND_UP),Trade 2,LONG,LIMIT,7451.26,7389.82,7538.19,7570.56,7602.92,61.4,band0845,baseline,NO FILL,2026-05-28,,08:45 7514.7 was -1.03R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-27_Trade_3A,2026-05-27,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,LIMIT,7421.5,7330.35,7456.24,7525.0,7705.0,91.2,band0845,baseline,NO FILL,2026-05-28,,08:45 7514.7 was -1.02R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-28_Trade_1,2026-05-28,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7519.0,7471.2,7548.41,7575.81,7616.3,47.8,band0845,baseline,NO FILL,2026-05-29,,08:45 7575.8 was -1.19R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-28_Trade_2,2026-05-28,Trade 2 - Pivot (daily P / weekly R1 retest),Trade 2,LONG,LIMIT,7510.0,7479.0,7545.56,7577.69,7606.21,31.0,band0845,baseline,NO FILL,2026-05-29,,08:45 7575.8 was -2.12R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-28_Trade_3A,2026-05-28,Trade 3A - Momentum-Pullback,Trade 3A,LONG,LIMIT,7495.0,7471.0,7539.09,7567.0,7597.0,24.0,band0845,baseline,NO FILL,2026-05-29,,08:45 7575.8 was -3.37R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-29_Trade_1,2026-05-29,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7535.0,7495.0,7575.0,7615.0,7655.0,40.0,band0845,baseline,NO FILL,2026-06-01,,08:45 7609.2 was -1.85R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-29_Trade_2,2026-05-29,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7551.0,7517.0,7585.0,7619.0,7670.0,34.0,band0845,baseline,NO FILL,2026-06-01,,08:45 7609.2 was -1.71R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-29_Trade_3A,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,band0845,baseline,FILLED,2026-06-01,WAITED for return to entry,,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 1,7616.0,2026-06-01 20:30:00,TP1 reached,1.0,1.0
2026-05-29_Trade_3A,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,band0845,baseline,FILLED,2026-06-01,WAITED for return to entry,,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 2,7572.0,2026-06-02 04:15:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-05-29_Trade_3A,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,band0845,baseline,FILLED,2026-06-01,WAITED for return to entry,,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 3,7572.0,2026-06-02 04:15:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-06-01_Trade_1,2026-06-01,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,band0845,baseline,FILLED,2026-06-02,IN BAND (+0.32R) market at 08:45,,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 1,7562.6,2026-06-03 19:15:00,stopped out,-1.0,-1.0
2026-06-01_Trade_1,2026-06-01,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,band0845,baseline,FILLED,2026-06-02,IN BAND (+0.32R) market at 08:45,,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 2,7562.6,2026-06-03 19:15:00,stopped out,-1.0,-1.0
2026-06-01_Trade_1,2026-06-01,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,band0845,baseline,FILLED,2026-06-02,IN BAND (+0.32R) market at 08:45,,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 3,7621.3,2026-06-02 23:45:00,card runner time-stop at entry-session close,1.329,0.591
