asset,date,n_prior_sessions,last_bar_date,prev_close_full,prev_open_full,prev_high_full,prev_low_full,atr14_full,rsi2_full,d_full_P,d_full_R1,d_full_S1,d_full_R2,d_full_S2,d_full_R3,d_full_S3,prev_open_cash,prev_high_cash,prev_low_cash,prev_close_cash,atr14_cash,rsi2_cash,d_cash_P,d_cash_R1,d_cash_S1,d_cash_R2,d_cash_S2,d_cash_R3,d_cash_S3,w_full_period,w_full_P,w_full_R1,w_full_S1,w_full_R2,w_full_S2,w_full_R3,w_full_S3,w_cash_period,w_cash_P,w_cash_R1,w_cash_S1,w_cash_R2,w_cash_S2,w_cash_R3,w_cash_S3,m_full_period,m_full_P,m_full_R1,m_full_S1,m_full_R2,m_full_S2,m_full_R3,m_full_S3,m_cash_period,m_cash_P,m_cash_R1,m_cash_S1,m_cash_R2,m_cash_S2,m_cash_R3,m_cash_S3,swing_high_5d_full,swing_low_5d_full,swing_high_25d_full,swing_low_25d_full,swing_high_5d_cash,swing_low_5d_cash,swing_high_25d_cash,swing_low_25d_cash
US500,2026-07-31,87,2026-07-30,7445.4,7307.0,7465.9,7300.4,95.0786,51.8297,7403.9,7507.4,7341.9,7569.4,7238.4,7672.9,7176.4,7383.2,7447.4,7368.2,7439.7,81.4643,51.2799,7418.4333,7468.6667,7389.4667,7497.6333,7339.2333,7547.8667,7310.2667,2026-W30,7436.5333,7497.7667,7347.5667,7586.7333,7286.3333,7647.9667,7197.3667,2026-W30,7437.5333,7499.7667,7349.5667,7587.7333,7287.3333,7649.9667,7199.3667,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7491.0,7292.2,7589.5,7292.2,7480.3,7314.5,7582.8,7303.1
US500,2026-08-03,88,2026-07-31,7480.4,7440.1,7510.4,7397.1,97.6786,100.0,7462.6333,7528.1667,7414.8667,7575.9333,7349.3333,7641.4667,7301.5667,7468.1,7510.4,7397.1,7487.4,84.7571,100.0,7464.9667,7532.8333,7419.5333,7578.2667,7351.6667,7646.1333,7306.2333,2026-W31,7427.6667,7563.1333,7344.9333,7645.8667,7209.4667,7781.3333,7126.7333,2026-W31,7437.4333,7560.3667,7364.4667,7633.3333,7241.5333,7756.2667,7168.5667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7510.4,7292.2,7589.5,7292.2,7510.4,7314.5,7582.8,7314.5
US500,2026-08-04,89,2026-08-03,7603.2,7521.4,7609.4,7515.4,101.1,100.0,7576.0,7636.6,7542.6,7670.0,7482.0,7730.6,7448.6,7517.7,7609.4,7515.4,7600.2,90.1286,100.0,7575.0,7634.6,7540.6,7669.0,7481.0,7728.6,7446.6,2026-W31,7427.6667,7563.1333,7344.9333,7645.8667,7209.4667,7781.3333,7126.7333,2026-W31,7437.4333,7560.3667,7364.4667,7633.3333,7241.5333,7756.2667,7168.5667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7609.4,7292.2,7609.4,7292.2,7609.4,7314.5,7609.4,7314.5
US500,2026-08-05,90,2026-08-04,7747.3,7603.4,7758.5,7602.2,108.3929,100.0,7702.6667,7803.1333,7646.8333,7858.9667,7546.3667,7959.4333,7490.5333,7630.3,7758.5,7629.3,7735.8,97.5643,100.0,7707.8667,7786.4333,7657.2333,7837.0667,7578.6667,7915.6333,7528.0333,2026-W31,7427.6667,7563.1333,7344.9333,7645.8667,7209.4667,7781.3333,7126.7333,2026-W31,7437.4333,7560.3667,7364.4667,7633.3333,7241.5333,7756.2667,7168.5667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7758.5,7292.2,7758.5,7292.2,7758.5,7314.5,7758.5,7314.5
US500,2026-08-06,91,2026-08-05,7732.9,7747.1,7793.7,7719.4,107.7357,90.9148,7748.6667,7777.9333,7703.6333,7822.9667,7674.3667,7852.2333,7629.3333,7782.9,7793.7,7719.4,7721.7,98.0214,90.5812,7744.9333,7770.4667,7696.1667,7819.2333,7670.6333,7844.7667,7621.8667,2026-W31,7427.6667,7563.1333,7344.9333,7645.8667,7209.4667,7781.3333,7126.7333,2026-W31,7437.4333,7560.3667,7364.4667,7633.3333,7241.5333,7756.2667,7168.5667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7793.7,7300.4,7793.7,7292.2,7793.7,7368.2,7793.7,7314.5
US500,2026-08-07,92,2026-08-06,7706.6,7733.7,7745.1,7699.0,103.7786,0.0,7716.9,7734.8,7688.7,7763.0,7670.8,7780.9,7642.6,7726.3,7742.8,7699.0,7710.1,93.6786,0.0,7717.3,7735.6,7691.8,7761.1,7673.5,7779.4,7648.0,2026-W31,7427.6667,7563.1333,7344.9333,7645.8667,7209.4667,7781.3333,7126.7333,2026-W31,7437.4333,7560.3667,7364.4667,7633.3333,7241.5333,7756.2667,7168.5667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7793.7,7397.1,7793.7,7292.2,7793.7,7397.1,7793.7,7314.5
US500,2026-08-10,93,2026-08-07,7751.3,7707.8,7761.7,7700.3,102.8071,62.9577,7737.7667,7775.2333,7713.8333,7799.1667,7676.3667,7836.6333,7652.4333,7731.4,7761.7,7718.6,7753.3,92.1143,78.8321,7744.5333,7770.4667,7727.3667,7787.6333,7701.4333,7813.5667,7684.2667,2026-W32,7686.8,7858.2,7579.9,7965.1,7408.5,8136.5,7301.6,2026-W32,7687.4667,7859.5333,7581.2333,7965.7667,7409.1667,8137.8333,7302.9333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7793.7,7515.4,7793.7,7292.2,7793.7,7515.4,7793.7,7314.5
US500,2026-08-11,94,2026-08-10,7754.3,7752.4,7773.9,7740.7,99.4143,100.0,7756.3,7771.9,7738.7,7789.5,7723.1,7805.1,7705.5,7750.0,7773.9,7742.4,7755.0,89.4286,100.0,7757.1,7771.8,7740.3,7788.6,7725.6,7803.3,7708.8,2026-W32,7686.8,7858.2,7579.9,7965.1,7408.5,8136.5,7301.6,2026-W32,7687.4667,7859.5333,7581.2333,7965.7667,7409.1667,8137.8333,7302.9333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7793.7,7602.2,7793.7,7292.2,7793.7,7629.3,7793.7,7314.5
US500,2026-08-12,95,2026-08-11,7730.8,7758.0,7773.6,7717.1,99.3286,11.3208,7740.5,7763.9,7707.4,7797.0,7684.0,7820.4,7650.9,7769.3,7769.5,7717.1,7727.3,90.4929,5.7823,7737.9667,7758.8333,7706.4333,7790.3667,7685.5667,7811.2333,7654.0333,2026-W32,7686.8,7858.2,7579.9,7965.1,7408.5,8136.5,7301.6,2026-W32,7687.4667,7859.5333,7581.2333,7965.7667,7409.1667,8137.8333,7302.9333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7793.7,7699.0,7793.7,7292.2,7793.7,7699.0,7793.7,7314.5
US500,2026-08-13,96,2026-08-12,7744.9,7732.9,7771.9,7726.9,92.7071,37.5,7747.9,7768.9,7723.9,7792.9,7702.9,7813.9,7678.9,7770.9,7771.9,7737.2,7748.4,84.8571,43.2377,7752.5,7767.8,7733.1,7787.2,7717.8,7802.5,7698.4,2026-W32,7686.8,7858.2,7579.9,7965.1,7408.5,8136.5,7301.6,2026-W32,7687.4667,7859.5333,7581.2333,7965.7667,7409.1667,8137.8333,7302.9333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7773.9,7699.0,7793.7,7292.2,7773.9,7699.0,7793.7,7314.5
US500,2026-08-14,97,2026-08-13,7804.3,7748.3,7817.6,7743.6,93.3786,100.0,7788.5,7833.4,7759.4,7862.5,7714.5,7907.4,7685.4,7772.3,7817.6,7764.5,7802.2,85.1857,100.0,7794.7667,7825.0333,7771.9333,7847.8667,7741.6667,7878.1333,7718.8333,2026-W32,7686.8,7858.2,7579.9,7965.1,7408.5,8136.5,7301.6,2026-W32,7687.4667,7859.5333,7581.2333,7965.7667,7409.1667,8137.8333,7302.9333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7817.6,7700.3,7817.6,7292.2,7817.6,7717.1,7817.6,7314.5
US500,2026-08-17,98,2026-08-14,7781.0,7804.0,7810.5,7775.5,88.1571,71.8259,7789.0,7802.5,7767.5,7824.0,7754.0,7837.5,7732.5,7806.9,7809.6,7775.5,7784.8,80.6643,75.5618,7789.9667,7804.4333,7770.3333,7824.0667,7755.8667,7838.5333,7736.2333,2026-W33,7771.9,7826.7,7726.2,7872.4,7671.4,7927.2,7625.7,2026-W33,7773.1667,7829.2333,7728.7333,7873.6667,7672.6667,7929.7333,7628.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7817.6,7717.1,7817.6,7292.2,7817.6,7717.1,7817.6,7314.5
US500,2026-08-18,99,2026-08-17,7746.0,7787.3,7805.4,7744.1,87.6571,0.0,7765.1667,7786.2333,7724.9333,7826.4667,7703.8667,7847.5333,7663.6333,7784.7,7790.2,7747.1,7749.1,78.8643,0.0,7762.1333,7777.1667,7734.0667,7805.2333,7719.0333,7820.2667,7690.9667,2026-W33,7771.9,7826.7,7726.2,7872.4,7671.4,7927.2,7625.7,2026-W33,7773.1667,7829.2333,7728.7333,7873.6667,7672.6667,7929.7333,7628.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7817.6,7717.1,7817.6,7292.2,7817.6,7717.1,7817.6,7314.5
US500,2026-08-19,100,2026-08-18,7694.8,7747.8,7752.2,7692.1,79.3571,0.0,7713.0333,7733.9667,7673.8667,7773.1333,7652.9333,7794.0667,7613.7667,7708.4,7716.8,7692.1,7696.7,73.2214,0.0,7701.8667,7711.6333,7686.9333,7726.5667,7677.1667,7736.3333,7662.2333,2026-W33,7771.9,7826.7,7726.2,7872.4,7671.4,7927.2,7625.7,2026-W33,7773.1667,7829.2333,7728.7333,7873.6667,7672.6667,7929.7333,7628.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7817.6,7692.1,7817.6,7292.2,7817.6,7692.1,7817.6,7314.5
US500,2026-08-20,101,2026-08-19,7712.8,7695.5,7746.6,7680.2,72.2786,26.0116,7713.2,7746.2,7679.8,7779.6,7646.8,7812.6,7613.4,7725.4,7746.6,7702.7,7713.3,67.5071,24.058,7720.8667,7739.0333,7695.1333,7764.7667,7676.9667,7782.9333,7651.2333,2026-W33,7771.9,7826.7,7726.2,7872.4,7671.4,7927.2,7625.7,2026-W33,7773.1667,7829.2333,7728.7333,7873.6667,7672.6667,7929.7333,7628.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7817.6,7680.2,7817.6,7292.2,7817.6,7692.1,7817.6,7314.5
US500,2026-08-21,102,2026-08-20,7649.1,7715.3,7727.9,7639.7,70.4857,22.0318,7672.2333,7704.7667,7616.5667,7760.4333,7584.0333,7792.9667,7528.3667,7679.8,7701.7,7641.1,7647.2,64.5714,20.0726,7663.3333,7685.5667,7624.9667,7723.9333,7602.7333,7746.1667,7564.3667,2026-W33,7771.9,7826.7,7726.2,7872.4,7671.4,7927.2,7625.7,2026-W33,7773.1667,7829.2333,7728.7333,7873.6667,7672.6667,7929.7333,7628.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7810.5,7639.7,7817.6,7292.2,7809.6,7641.1,7817.6,7314.5
US500,2026-08-24,103,2026-08-21,7670.2,7653.6,7696.4,7643.8,65.0286,24.8821,7670.1333,7696.4667,7643.8667,7722.7333,7617.5333,7749.0667,7591.2667,7677.7,7696.4,7659.2,7674.0,59.3714,28.8482,7676.5333,7693.8667,7656.6667,7713.7333,7639.3333,7731.0667,7619.4667,2026-W34,7705.1,7770.5,7604.8,7870.8,7539.4,7936.2,7439.1,2026-W34,7701.7667,7762.4333,7613.3333,7850.8667,7552.6667,7911.5333,7464.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7805.4,7639.7,7817.6,7292.2,7790.2,7641.1,7817.6,7314.5
US500,2026-08-25,104,2026-08-24,7659.3,7678.8,7688.5,7640.1,57.3214,65.9375,7662.6333,7685.1667,7636.7667,7711.0333,7614.2333,7733.5667,7588.3667,7666.3,7671.4,7640.1,7654.4,50.4857,57.7586,7655.3,7670.5,7639.2,7686.6,7624.0,7701.8,7607.9,2026-W34,7705.1,7770.5,7604.8,7870.8,7539.4,7936.2,7439.1,2026-W34,7701.7667,7762.4333,7613.3333,7850.8667,7552.6667,7911.5333,7464.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7752.2,7639.7,7817.6,7292.2,7746.6,7640.1,7817.6,7314.5
US500,2026-08-26,105,2026-08-25,7676.6,7661.7,7698.9,7645.8,55.8071,61.3475,7673.7667,7701.7333,7648.6333,7726.8667,7620.6667,7754.8333,7595.5333,7680.7,7686.6,7650.5,7676.7,47.7571,53.222,7671.2667,7692.0333,7655.9333,7707.3667,7635.1667,7728.1333,7619.8333,2026-W34,7705.1,7770.5,7604.8,7870.8,7539.4,7936.2,7439.1,2026-W34,7701.7667,7762.4333,7613.3333,7850.8667,7552.6667,7911.5333,7464.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7746.6,7639.7,7817.6,7292.2,7746.6,7640.1,7817.6,7314.5
US500,2026-08-27,106,2026-08-26,7695.6,7679.2,7695.6,7657.2,55.2571,100.0,7682.8,7708.4,7670.0,7721.2,7644.4,7746.8,7631.6,7665.1,7691.9,7657.5,7679.0,47.0857,100.0,7676.1333,7694.7667,7660.3667,7710.5333,7641.7333,7729.1667,7625.9667,2026-W34,7705.1,7770.5,7604.8,7870.8,7539.4,7936.2,7439.1,2026-W34,7701.7667,7762.4333,7613.3333,7850.8667,7552.6667,7911.5333,7464.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7727.9,7639.7,7817.6,7292.2,7701.7,7640.1,7817.6,7314.5
US500,2026-08-28,107,2026-08-27,7720.0,7709.6,7742.8,7690.4,54.6143,100.0,7717.7333,7745.0667,7692.6667,7770.1333,7665.3333,7797.4667,7640.2667,7703.4,7742.8,7690.4,7729.1,47.9571,100.0,7720.7667,7751.1333,7698.7333,7773.1667,7668.3667,7803.5333,7646.3333,2026-W34,7705.1,7770.5,7604.8,7870.8,7539.4,7936.2,7439.1,2026-W34,7701.7667,7762.4333,7613.3333,7850.8667,7552.6667,7911.5333,7464.2333,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7742.8,7640.1,7817.6,7292.2,7742.8,7640.1,7817.6,7314.5
US500,2026-08-31,108,2026-08-28,7712.7,7720.9,7770.4,7699.8,57.2857,76.9716,7727.6333,7755.4667,7684.8667,7798.2333,7657.0333,7826.0667,7614.2667,7734.6,7770.4,7699.8,7710.3,50.75,72.7141,7726.8333,7753.8667,7683.2667,7797.4333,7656.2333,7824.4667,7612.6667,2026-W35,7707.7333,7775.3667,7645.0667,7838.0333,7577.4333,7905.6667,7514.7667,2026-W35,7706.9333,7773.7667,7643.4667,7837.2333,7576.6333,7904.0667,7513.1667,2026-07,7454.0333,7615.8667,7318.5667,7751.3333,7156.7333,7913.1667,7021.2667,2026-07,7461.5667,7608.6333,7340.3333,7729.8667,7193.2667,7876.9333,7072.0333,7770.4,7640.1,7817.6,7292.2,7770.4,7640.1,7817.6,7314.5
US500,2026-09-01,109,2026-08-31,7691.5,7708.4,7713.3,7665.2,56.6857,0.0,7690.0,7714.8,7666.7,7738.1,7641.9,7762.9,7618.6,7691.8,7698.7,7665.2,7687.2,50.2286,0.0,7683.7,7702.2,7668.7,7717.2,7650.2,7735.7,7635.2,2026-W35,7707.7333,7775.3667,7645.0667,7838.0333,7577.4333,7905.6667,7514.7667,2026-W35,7706.9333,7773.7667,7643.4667,7837.2333,7576.6333,7904.0667,7513.1667,2026-08,7674.8333,7834.2667,7532.0667,7977.0333,7372.6333,8136.4667,7229.8667,2026-08,7673.4,7831.4,7529.2,7975.6,7371.2,8133.6,7227.0,7770.4,7645.8,7817.6,7292.2,7770.4,7650.5,7817.6,7314.5
US500,2026-09-02,110,2026-09-01,7637.5,7691.2,7698.9,7612.2,59.6643,0.0,7649.5333,7686.8667,7600.1667,7736.2333,7562.8333,7773.5667,7513.4667,7637.8,7664.4,7612.2,7635.0,52.4,0.0,7637.2,7662.2,7610.0,7689.4,7585.0,7714.4,7557.8,2026-W35,7707.7333,7775.3667,7645.0667,7838.0333,7577.4333,7905.6667,7514.7667,2026-W35,7706.9333,7773.7667,7643.4667,7837.2333,7576.6333,7904.0667,7513.1667,2026-08,7674.8333,7834.2667,7532.0667,7977.0333,7372.6333,8136.4667,7229.8667,2026-08,7673.4,7831.4,7529.2,7975.6,7371.2,8133.6,7227.0,7770.4,7612.2,7817.6,7292.2,7770.4,7612.2,7817.6,7314.5
US500,2026-09-03,111,2026-09-02,7660.9,7638.1,7682.2,7610.2,59.5214,30.2326,7651.1,7692.0,7620.0,7723.1,7579.1,7764.0,7548.0,7642.1,7682.2,7634.5,7669.2,50.8643,39.5833,7661.9667,7689.4333,7641.7333,7709.6667,7614.2667,7737.1333,7594.0333,2026-W35,7707.7333,7775.3667,7645.0667,7838.0333,7577.4333,7905.6667,7514.7667,2026-W35,7706.9333,7773.7667,7643.4667,7837.2333,7576.6333,7904.0667,7513.1667,2026-08,7674.8333,7834.2667,7532.0667,7977.0333,7372.6333,8136.4667,7229.8667,2026-08,7673.4,7831.4,7529.2,7975.6,7371.2,8133.6,7227.0,7770.4,7610.2,7817.6,7300.4,7770.4,7612.2,7817.6,7368.2
