asset,date,n_prior_sessions,last_bar_date,prev_close_full,prev_open_full,prev_high_full,prev_low_full,atr14_full,rsi2_full,d_full_P,d_full_R1,d_full_S1,d_full_R2,d_full_S2,d_full_R3,d_full_S3,prev_open_cash,prev_high_cash,prev_low_cash,prev_close_cash,atr14_cash,rsi2_cash,d_cash_P,d_cash_R1,d_cash_S1,d_cash_R2,d_cash_S2,d_cash_R3,d_cash_S3,w_full_period,w_full_P,w_full_R1,w_full_S1,w_full_R2,w_full_S2,w_full_R3,w_full_S3,w_cash_period,w_cash_P,w_cash_R1,w_cash_S1,w_cash_R2,w_cash_S2,w_cash_R3,w_cash_S3,m_full_period,m_full_P,m_full_R1,m_full_S1,m_full_R2,m_full_S2,m_full_R3,m_full_S3,m_cash_period,m_cash_P,m_cash_R1,m_cash_S1,m_cash_R2,m_cash_S2,m_cash_R3,m_cash_S3,swing_high_5d_full,swing_low_5d_full,swing_high_25d_full,swing_low_25d_full,swing_high_5d_cash,swing_low_5d_cash,swing_high_25d_cash,swing_low_25d_cash
XAUUSD,2026-07-16,75,2026-07-15,4060.37,4052.07,4081.19,4017.44,99.84,100.0,4053.0,4088.56,4024.81,4116.75,3989.25,4152.31,3961.06,4055.87,4081.19,4026.89,4057.04,75.6621,100.0,4055.04,4083.19,4028.89,4109.34,4000.74,4137.49,3974.59,2026-W28,4114.5633,4207.3767,4026.4167,4295.5233,3933.6033,4388.3367,3845.4567,2026-W28,4103.59,4185.43,4026.66,4262.36,3944.82,4344.2,3867.89,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4138.09,3983.65,4382.22,3943.08,4138.09,3986.64,4382.22,3959.13
XAUUSD,2026-07-17,76,2026-07-16,3976.47,4064.25,4065.5,3969.3,98.645,8.2057,4003.7567,4038.2133,3942.0133,4099.9567,3907.5567,4134.4133,3845.8133,4005.56,4016.84,3969.3,3979.94,76.9779,1.608,3988.6933,4008.0867,3960.5467,4036.2333,3941.1533,4055.6267,3913.0067,2026-W28,4114.5633,4207.3767,4026.4167,4295.5233,3933.6033,4388.3367,3845.4567,2026-W28,4103.59,4185.43,4026.66,4262.36,3944.82,4344.2,3867.89,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4134.83,3969.3,4382.22,3943.08,4115.52,3969.3,4382.22,3959.13
XAUUSD,2026-07-20,77,2026-07-17,4016.5,3977.65,4023.83,3959.65,97.1236,32.3005,3999.9933,4040.3367,3976.1567,4064.1733,3935.8133,4104.5167,3911.9767,3968.38,4023.83,3963.9,4015.39,76.1936,31.4971,4001.04,4038.18,3978.25,4060.97,3941.11,4098.11,3918.32,2026-W29,4026.44,4093.23,3949.71,4169.96,3882.92,4236.75,3806.19,2026-W29,4026.6367,4089.3733,3952.6533,4163.3567,3889.9167,4226.0933,3815.9333,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4103.17,3959.65,4382.22,3943.08,4100.62,3963.9,4382.22,3959.13
XAUUSD,2026-07-21,78,2026-07-20,4007.64,4001.21,4040.67,3982.78,92.6614,81.8777,4010.3633,4037.9467,3980.0567,4068.2533,3952.4733,4095.8367,3922.1667,4008.9,4019.6,3998.26,4006.99,74.1371,80.8438,4008.2833,4018.3067,3996.9667,4029.6233,3986.9433,4039.6467,3975.6267,2026-W29,4026.44,4093.23,3949.71,4169.96,3882.92,4236.75,3806.19,2026-W29,4026.6367,4089.3733,3952.6533,4163.3567,3889.9167,4226.0933,3815.9333,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4103.17,3959.65,4382.22,3943.08,4100.62,3963.9,4382.22,3959.13
XAUUSD,2026-07-22,79,2026-07-21,4077.81,4009.42,4086.52,3999.75,87.7621,88.7891,4054.6933,4109.6367,4022.8667,4141.4633,3967.9233,4196.4067,3936.0967,4050.99,4086.52,4044.55,4084.49,72.7236,90.2212,4071.8533,4099.1567,4057.1867,4113.8233,4029.8833,4141.1267,4015.2167,2026-W29,4026.44,4093.23,3949.71,4169.96,3882.92,4236.75,3806.19,2026-W29,4026.6367,4089.3733,3952.6533,4163.3567,3889.9167,4226.0933,3815.9333,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4086.52,3959.65,4382.22,3943.08,4086.52,3963.9,4382.22,3959.13
XAUUSD,2026-07-23,80,2026-07-22,4129.91,4079.8,4166.07,4076.85,86.0479,100.0,4124.2767,4171.7033,4082.4833,4213.4967,4035.0567,4260.9233,3993.2633,4131.76,4166.07,4128.97,4131.87,71.0407,100.0,4142.3033,4155.6367,4118.5367,4179.4033,4105.2033,4192.7367,4081.4367,2026-W29,4026.44,4093.23,3949.71,4169.96,3882.92,4236.75,3806.19,2026-W29,4026.6367,4089.3733,3952.6533,4163.3567,3889.9167,4226.0933,3815.9333,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4166.07,3959.65,4329.82,3943.08,4166.07,3963.9,4276.67,3959.13
XAUUSD,2026-07-24,81,2026-07-23,4049.46,4118.34,4141.09,4040.24,87.9536,39.3059,4076.93,4113.62,4012.77,4177.78,3976.08,4214.47,3911.92,4058.84,4067.38,4040.24,4049.79,73.6443,36.5982,4052.47,4064.7,4037.56,4079.61,4025.33,4091.84,4010.42,2026-W29,4026.44,4093.23,3949.71,4169.96,3882.92,4236.75,3806.19,2026-W29,4026.6367,4089.3733,3952.6533,4163.3567,3889.9167,4226.0933,3815.9333,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4166.07,3959.65,4220.62,3943.08,4166.07,3963.9,4210.71,3959.13
XAUUSD,2026-07-27,82,2026-07-24,4053.47,4049.18,4082.13,4022.07,86.9436,4.7478,4052.5567,4083.0433,4022.9833,4112.6167,3992.4967,4143.1033,3962.9233,4046.36,4082.13,4044.75,4053.81,72.9957,4.669,4060.23,4075.71,4038.33,4097.61,4022.85,4113.09,4000.95,2026-W30,4067.44,4152.1,3968.81,4250.73,3884.15,4335.39,3785.52,2026-W30,4072.7133,4147.1667,3979.3567,4240.5233,3904.9033,4314.9767,3811.5467,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4166.07,3982.78,4220.62,3943.08,4166.07,3998.26,4210.71,3959.13
XAUUSD,2026-07-28,83,2026-07-27,4076.66,4089.78,4116.18,4065.37,85.1286,100.0,4086.07,4106.77,4055.96,4136.88,4035.26,4157.58,4005.15,4076.25,4093.97,4065.37,4083.38,69.57,100.0,4080.9067,4096.4433,4067.8433,4109.5067,4052.3067,4125.0433,4039.2433,2026-W30,4067.44,4152.1,3968.81,4250.73,3884.15,4335.39,3785.52,2026-W30,4072.7133,4147.1667,3979.3567,4240.5233,3904.9033,4314.9767,3811.5467,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4166.07,3999.75,4202.71,3943.08,4166.07,4040.24,4180.52,3959.13
XAUUSD,2026-07-29,84,2026-07-28,4028.63,4081.18,4081.91,4011.47,82.1414,32.5611,4040.67,4069.87,3999.43,4111.11,3970.23,4140.31,3928.99,4029.11,4047.11,4011.47,4026.39,68.105,34.1613,4028.3233,4045.1767,4009.5367,4063.9633,3992.6833,4080.8167,3973.8967,2026-W30,4067.44,4152.1,3968.81,4250.73,3884.15,4335.39,3785.52,2026-W30,4072.7133,4147.1667,3979.3567,4240.5233,3904.9033,4314.9767,3811.5467,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4166.07,4011.47,4202.71,3943.08,4166.07,4011.47,4180.52,3959.13
XAUUSD,2026-07-30,85,2026-07-29,4066.26,4027.87,4116.6,3995.94,84.77,43.9295,4059.6,4123.26,4002.6,4180.26,3938.94,4243.92,3881.94,4014.46,4116.6,3995.94,4044.85,72.5864,24.4665,4052.4633,4108.9867,3988.3267,4173.1233,3931.8033,4229.6467,3867.6667,2026-W30,4067.44,4152.1,3968.81,4250.73,3884.15,4335.39,3785.52,2026-W30,4072.7133,4147.1667,3979.3567,4240.5233,3904.9033,4314.9767,3811.5467,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4141.09,3995.94,4202.71,3943.08,4116.6,3995.94,4180.52,3963.9
XAUUSD,2026-07-31,86,2026-07-30,4103.61,4071.3,4120.08,4028.56,86.8829,100.0,4084.0833,4139.6067,4048.0867,4175.6033,3992.5633,4231.1267,3956.5667,4080.19,4120.08,4074.93,4112.12,74.4186,100.0,4102.3767,4129.8233,4084.6733,4147.5267,4057.2267,4174.9733,4039.5233,2026-W30,4067.44,4152.1,3968.81,4250.73,3884.15,4335.39,3785.52,2026-W30,4072.7133,4147.1667,3979.3567,4240.5233,3904.9033,4314.9767,3811.5467,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4120.08,3995.94,4202.71,3943.08,4120.08,3995.94,4180.52,3963.9
XAUUSD,2026-08-03,87,2026-07-31,4046.35,4105.37,4111.75,4021.16,83.8829,39.4779,4059.7533,4098.3467,4007.7567,4150.3433,3969.1633,4188.9367,3917.1667,4042.68,4055.65,4021.16,4050.96,72.2114,52.3787,4042.59,4064.02,4029.53,4077.08,4008.1,4098.51,3995.04,2026-W31,4054.1233,4112.3067,3988.1667,4178.2633,3929.9833,4236.4467,3864.0267,2026-W31,4055.66,4115.38,3991.24,4179.8,3931.52,4239.52,3867.1,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4120.08,3995.94,4202.71,3943.08,4120.08,3995.94,4180.52,3963.9
XAUUSD,2026-08-04,88,2026-08-03,4055.2,4073.82,4079.56,4019.18,79.6586,13.3868,4051.3133,4083.4467,4023.0667,4111.6933,3990.9333,4143.8267,3962.6867,4034.23,4055.74,4019.18,4051.96,67.7793,1.6088,4042.2933,4065.4067,4028.8467,4078.8533,4005.7333,4101.9667,3992.2867,2026-W31,4054.1233,4112.3067,3988.1667,4178.2633,3929.9833,4236.4467,3864.0267,2026-W31,4055.66,4115.38,3991.24,4179.8,3931.52,4239.52,3867.1,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4120.08,3995.94,4202.71,3943.08,4120.08,3995.94,4180.52,3963.9
XAUUSD,2026-08-05,89,2026-08-04,4077.35,4054.18,4106.41,4042.64,79.66,100.0,4075.4667,4108.2933,4044.5233,4139.2367,4011.6967,4172.0633,3980.7533,4078.66,4106.41,4074.33,4078.61,67.79,100.0,4086.45,4098.57,4066.49,4118.53,4054.37,4130.65,4034.41,2026-W31,4054.1233,4112.3067,3988.1667,4178.2633,3929.9833,4236.4467,3864.0267,2026-W31,4055.66,4115.38,3991.24,4179.8,3931.52,4239.52,3867.1,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4120.08,3995.94,4202.71,3959.65,4120.08,3995.94,4180.52,3963.9
XAUUSD,2026-08-06,90,2026-08-05,4246.91,4078.36,4267.71,4065.42,87.2379,100.0,4193.3467,4321.2733,4118.9833,4395.6367,3991.0567,4523.5633,3916.6933,4197.02,4267.71,4189.64,4247.22,75.03,100.0,4234.8567,4280.0733,4202.0033,4312.9267,4156.7867,4358.1433,4123.9333,2026-W31,4054.1233,4112.3067,3988.1667,4178.2633,3929.9833,4236.4467,3864.0267,2026-W31,4055.66,4115.38,3991.24,4179.8,3931.52,4239.52,3867.1,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4267.71,4019.18,4267.71,3959.65,4267.71,4019.18,4267.71,3963.9
XAUUSD,2026-08-07,91,2026-08-06,4240.66,4249.61,4304.12,4223.43,88.4171,96.445,4256.07,4288.71,4208.02,4336.76,4175.38,4369.4,4127.33,4247.76,4275.35,4223.43,4248.9,74.4579,100.0,4249.2267,4275.0233,4223.1033,4301.1467,4197.3067,4326.9433,4171.1833,2026-W31,4054.1233,4112.3067,3988.1667,4178.2633,3929.9833,4236.4467,3864.0267,2026-W31,4055.66,4115.38,3991.24,4179.8,3931.52,4239.52,3867.1,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4304.12,4019.18,4304.12,3959.65,4275.35,4019.18,4275.35,3963.9
XAUUSD,2026-08-10,92,2026-08-07,4341.44,4239.77,4371.85,4229.66,94.4386,94.1605,4314.3167,4398.9733,4256.7833,4456.5067,4172.1267,4541.1633,4114.5933,4356.27,4368.02,4327.63,4343.95,81.4421,100.0,4346.5333,4365.4367,4325.0467,4386.9233,4306.1433,4405.8267,4284.6567,2026-W32,4244.1567,4469.1333,4116.4633,4596.8267,3891.4867,4821.8033,3763.7933,2026-W32,4243.7167,4468.2533,4119.4133,4592.5567,3894.8767,4817.0933,3770.5733,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4371.85,4019.18,4371.85,3959.65,4368.02,4019.18,4368.02,3963.9
XAUUSD,2026-08-11,93,2026-08-10,4390.23,4348.42,4395.15,4313.39,94.0807,100.0,4366.2567,4419.1233,4337.3633,4448.0167,4284.4967,4500.8833,4255.6033,4335.19,4395.15,4316.72,4388.4,81.3636,100.0,4366.7567,4416.7933,4338.3633,4445.1867,4288.3267,4495.2233,4259.9333,2026-W32,4244.1567,4469.1333,4116.4633,4596.8267,3891.4867,4821.8033,3763.7933,2026-W32,4243.7167,4468.2533,4119.4133,4592.5567,3894.8767,4817.0933,3770.5733,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4395.15,4042.64,4395.15,3959.65,4395.15,4074.33,4395.15,3963.9
XAUUSD,2026-08-12,94,2026-08-11,4368.0,4389.44,4435.17,4356.73,93.3107,68.699,4386.6333,4416.5367,4338.0967,4465.0733,4308.1933,4494.9767,4259.6567,4398.03,4404.27,4360.26,4370.69,78.68,71.509,4378.4067,4396.5533,4352.5433,4422.4167,4334.3967,4440.5633,4308.5333,2026-W32,4244.1567,4469.1333,4116.4633,4596.8267,3891.4867,4821.8033,3763.7933,2026-W32,4243.7167,4468.2533,4119.4133,4592.5567,3894.8767,4817.0933,3770.5733,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4435.17,4065.42,4435.17,3959.65,4404.27,4189.64,4404.27,3963.9
XAUUSD,2026-08-13,95,2026-08-12,4408.65,4371.57,4441.45,4362.46,91.7493,64.6469,4404.1867,4445.9133,4366.9233,4483.1767,4325.1967,4524.9033,4287.9333,4418.62,4439.75,4396.28,4413.95,77.0679,70.9529,4416.66,4437.04,4393.57,4460.13,4373.19,4480.51,4350.1,2026-W32,4244.1567,4469.1333,4116.4633,4596.8267,3891.4867,4821.8033,3763.7933,2026-W32,4243.7167,4468.2533,4119.4133,4592.5567,3894.8767,4817.0933,3770.5733,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4441.45,4223.43,4441.45,3959.65,4439.75,4223.43,4439.75,3963.9
XAUUSD,2026-08-14,96,2026-08-13,4351.21,4409.9,4449.74,4343.81,95.0257,41.4415,4381.5867,4419.3633,4313.4333,4487.5167,4275.6567,4525.2933,4207.5033,4385.35,4389.93,4343.81,4350.35,79.4079,40.4829,4361.3633,4378.9167,4332.7967,4407.4833,4315.2433,4425.0367,4286.6767,2026-W32,4244.1567,4469.1333,4116.4633,4596.8267,3891.4867,4821.8033,3763.7933,2026-W32,4243.7167,4468.2533,4119.4133,4592.5567,3894.8767,4817.0933,3770.5733,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4449.74,4229.66,4449.74,3959.65,4439.75,4316.72,4439.75,3963.9
XAUUSD,2026-08-17,97,2026-08-14,4376.1,4353.13,4397.12,4310.93,96.7029,30.232,4361.3833,4411.8367,4325.6467,4447.5733,4275.1933,4498.0267,4239.4567,4384.52,4397.12,4370.99,4376.32,79.88,28.9941,4381.4767,4391.9633,4365.8333,4407.6067,4355.3467,4418.0933,4339.7033,2026-W33,4378.9233,4446.9167,4308.1067,4517.7333,4240.1133,4585.7267,4169.2967,2026-W33,4377.5967,4438.4733,4315.4433,4500.6267,4254.5667,4561.5033,4192.4133,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4449.74,4310.93,4449.74,3959.65,4439.75,4316.72,4439.75,3963.9
XAUUSD,2026-08-18,98,2026-08-17,4416.56,4379.93,4428.87,4367.19,96.0771,100.0,4404.2067,4441.2233,4379.5433,4465.8867,4342.5267,4502.9033,4317.8633,4386.24,4428.87,4384.65,4419.77,78.4971,100.0,4411.0967,4437.5433,4393.3233,4455.3167,4366.8767,4481.7633,4349.1033,2026-W33,4378.9233,4446.9167,4308.1067,4517.7333,4240.1133,4585.7267,4169.2967,2026-W33,4377.5967,4438.4733,4315.4433,4500.6267,4254.5667,4561.5033,4192.4133,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4449.74,4310.93,4449.74,3959.65,4439.75,4343.81,4439.75,3963.9
XAUUSD,2026-08-19,99,2026-08-18,4334.1,4417.94,4436.18,4329.01,95.1136,32.9157,4366.43,4403.85,4296.68,4473.6,4259.26,4511.02,4189.51,4388.95,4406.78,4338.39,4345.72,75.6914,36.9787,4363.63,4388.87,4320.48,4432.02,4295.24,4457.26,4252.09,2026-W33,4378.9233,4446.9167,4308.1067,4517.7333,4240.1133,4585.7267,4169.2967,2026-W33,4377.5967,4438.4733,4315.4433,4500.6267,4254.5667,4561.5033,4192.4133,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4449.74,4310.93,4449.74,3959.65,4439.75,4338.39,4439.75,3963.9
XAUUSD,2026-08-20,100,2026-08-19,4523.16,4336.61,4524.43,4324.46,102.86,69.6302,4457.35,4590.24,4390.27,4657.32,4257.38,4790.21,4190.3,4458.27,4512.26,4442.22,4511.41,82.2136,69.1124,4488.63,4535.04,4465.0,4558.67,4418.59,4605.08,4394.96,2026-W33,4378.9233,4446.9167,4308.1067,4517.7333,4240.1133,4585.7267,4169.2967,2026-W33,4377.5967,4438.4733,4315.4433,4500.6267,4254.5667,4561.5033,4192.4133,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4524.43,4310.93,4524.43,3959.65,4512.26,4338.39,4512.26,3963.9
XAUUSD,2026-08-21,101,2026-08-20,4519.36,4526.02,4540.99,4450.59,102.8464,98.0297,4503.6467,4556.7033,4466.3033,4594.0467,4413.2467,4647.1033,4375.9033,4471.99,4540.99,4469.3,4528.84,80.8371,100.0,4513.0433,4556.7867,4485.0967,4584.7333,4441.3533,4628.4767,4413.4067,2026-W33,4378.9233,4446.9167,4308.1067,4517.7333,4240.1133,4585.7267,4169.2967,2026-W33,4377.5967,4438.4733,4315.4433,4500.6267,4254.5667,4561.5033,4192.4133,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4540.99,4310.93,4540.99,3959.65,4540.99,4338.39,4540.99,3963.9
XAUUSD,2026-08-24,102,2026-08-21,4605.11,4520.29,4632.36,4508.97,107.3471,95.7566,4582.1467,4655.3233,4531.9333,4705.5367,4458.7567,4778.7133,4408.5433,4584.26,4632.36,4573.34,4617.22,85.62,100.0,4607.64,4641.94,4582.92,4666.66,4548.62,4700.96,4523.9,2026-W34,4520.6433,4716.8267,4408.9267,4828.5433,4212.7433,5024.7267,4101.0267,2026-W34,4529.3233,4720.2567,4426.2867,4823.2933,4235.3533,5014.2267,4132.3167,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4632.36,4324.46,4632.36,3982.78,4632.36,4338.39,4632.36,3995.94
XAUUSD,2026-08-25,103,2026-08-24,4651.57,4623.47,4680.81,4594.64,108.9471,100.0,4642.34,4690.04,4603.87,4728.51,4556.17,4776.21,4517.7,4672.36,4680.81,4625.13,4651.83,86.2729,100.0,4652.59,4680.05,4624.37,4708.27,4596.91,4735.73,4568.69,2026-W34,4520.6433,4716.8267,4408.9267,4828.5433,4212.7433,5024.7267,4101.0267,2026-W34,4529.3233,4720.2567,4426.2867,4823.2933,4235.3533,5014.2267,4132.3167,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4680.81,4324.46,4680.81,3995.94,4680.81,4338.39,4680.81,3995.94
XAUUSD,2026-08-26,104,2026-08-25,4658.87,4655.24,4696.67,4605.31,101.0236,100.0,4653.6167,4701.9233,4610.5633,4744.9767,4562.2567,4793.2833,4519.2033,4609.72,4667.92,4605.31,4666.83,77.2379,100.0,4646.6867,4688.0633,4625.4533,4709.2967,4584.0767,4750.6733,4562.8433,2026-W34,4520.6433,4716.8267,4408.9267,4828.5433,4212.7433,5024.7267,4101.0267,2026-W34,4529.3233,4720.2567,4426.2867,4823.2933,4235.3533,5014.2267,4132.3167,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4696.67,4324.46,4696.67,3995.94,4680.81,4442.22,4680.81,3995.94
XAUUSD,2026-08-27,105,2026-08-26,4594.75,4660.17,4673.86,4583.0,101.75,10.2212,4617.2033,4651.4067,4560.5467,4708.0633,4526.3433,4742.2667,4469.6867,4611.23,4633.56,4583.0,4594.24,79.5171,17.1252,4603.6,4624.2,4573.64,4654.16,4553.04,4674.76,4523.08,2026-W34,4520.6433,4716.8267,4408.9267,4828.5433,4212.7433,5024.7267,4101.0267,2026-W34,4529.3233,4720.2567,4426.2867,4823.2933,4235.3533,5014.2267,4132.3167,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4696.67,4450.59,4696.67,3995.94,4680.81,4469.3,4680.81,3995.94
XAUUSD,2026-08-28,106,2026-08-27,4602.07,4606.37,4643.2,4565.75,97.1257,10.2464,4603.6733,4641.5967,4564.1467,4681.1233,4526.2233,4719.0467,4486.6967,4590.31,4618.26,4565.75,4609.43,74.7593,17.3046,4597.8133,4629.8767,4577.3667,4650.3233,4545.3033,4682.3867,4524.8567,2026-W34,4520.6433,4716.8267,4408.9267,4828.5433,4212.7433,5024.7267,4101.0267,2026-W34,4529.3233,4720.2567,4426.2867,4823.2933,4235.3533,5014.2267,4132.3167,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4696.67,4508.97,4696.67,3995.94,4680.81,4565.75,4680.81,3995.94
XAUUSD,2026-08-31,107,2026-08-28,4454.25,4607.14,4631.01,4445.24,104.555,4.7183,4510.1667,4575.0933,4389.3233,4695.9367,4324.3967,4760.8633,4203.5533,4604.09,4631.01,4445.24,4458.5,82.4264,9.144,4511.5833,4577.9267,4392.1567,4697.3533,4325.8133,4763.6967,4206.3867,2026-W35,4532.0533,4618.8667,4367.4367,4783.4833,4280.6233,4870.2967,4116.0067,2026-W35,4528.1833,4611.1267,4375.5567,4763.7533,4292.6133,4846.6967,4139.9867,2026-07,4069.57,4179.49,3936.43,4312.63,3826.51,4422.55,3693.37,2026-07,4065.1267,4166.3533,3949.7333,4281.7467,3848.5067,4382.9733,3733.1133,4696.67,4445.24,4696.67,3995.94,4680.81,4445.24,4680.81,3995.94
XAUUSD,2026-09-01,108,2026-08-31,4449.17,4437.02,4472.3,4396.41,104.3729,0.0,4439.2933,4482.1767,4406.2867,4515.1833,4363.4033,4558.0667,4330.3967,4446.13,4453.73,4415.66,4453.53,82.3429,0.0,4440.9733,4466.2867,4428.2167,4479.0433,4402.9033,4504.3567,4390.1467,2026-W35,4532.0533,4618.8667,4367.4367,4783.4833,4280.6233,4870.2967,4116.0067,2026-W35,4528.1833,4611.1267,4375.5567,4763.7533,4292.6133,4846.6967,4139.9867,2026-08,4388.34,4757.5,4080.01,5065.83,3710.85,5434.99,3402.52,2026-08,4384.5067,4749.8333,4088.2033,5046.1367,3722.8767,5411.4633,3426.5733,4696.67,4396.41,4696.67,3995.94,4667.92,4415.66,4680.81,3995.94
XAUUSD,2026-09-02,109,2026-09-01,4328.46,4449.9,4461.55,4322.41,108.6693,0.0,4370.8067,4419.2033,4280.0633,4509.9467,4231.6667,4558.3433,4140.9233,4343.13,4375.69,4322.41,4327.28,86.7757,0.0,4341.7933,4361.1767,4307.8967,4395.0733,4288.5133,4414.4567,4254.6167,2026-W35,4532.0533,4618.8667,4367.4367,4783.4833,4280.6233,4870.2967,4116.0067,2026-W35,4528.1833,4611.1267,4375.5567,4763.7533,4292.6133,4846.6967,4139.9867,2026-08,4388.34,4757.5,4080.01,5065.83,3710.85,5434.99,3402.52,2026-08,4384.5067,4749.8333,4088.2033,5046.1367,3722.8767,5411.4633,3426.5733,4673.86,4322.41,4696.67,3995.94,4633.56,4322.41,4680.81,3995.94
