card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,usopen,baseline,FILLED,2026-08-05,MARKET at 16:30 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 16:30:00,7782.9,391.9,1.705,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.106,0.523
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,usopen,baseline,FILLED,2026-08-05,MARKET at 16:30 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 16:30:00,7782.9,391.9,1.705,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.106,0.523
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,usopen,baseline,FILLED,2026-08-05,MARKET at 16:30 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 16:30:00,7782.9,391.9,1.705,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.106,0.523
2026-07-09_Trade_1,2026-07-09,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-09_Trade_2,2026-07-09,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,usopen,baseline,SKIPPED_MICRO_R,2026-07-10,LIMIT already marketable at 16:30 - filled at open,,2026-07-10 16:30:00,7544.7,0.3,0.008,All,,,MICRO-R - realised risk 0.3 < 0.25 x card R 36.1; not taken,0.0,0.0
2026-07-09_Trade_3A,2026-07-09,Trade 3A - Momentum-Pullback (sell stop),Trade 3A,SHORT,STOP,7438.0,7485.0,7410.0,7392.0,7344.0,47.0,usopen,baseline,NO FILL,2026-07-10,,STOP 7438.0 not reached from 16:30 to 23:00 on 2026-07-10 (range 7505.6-7579.5),,,,,All,,,,0.0,0.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,usopen,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 1,7472.74,2026-07-17 07:15:00,stopped out,-1.0,-1.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,usopen,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 2,7472.74,2026-07-17 07:15:00,stopped out,-1.0,-1.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,usopen,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 3,7510.2,2026-07-13 23:45:00,card runner time-stop at entry-session close,-0.52,-0.472
2026-07-10_Trade_2,2026-07-10,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-10_Trade_3C,2026-07-10,Trade 3C - Momentum-Breakout,Trade 3C,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,usopen,baseline,FILLED,2026-07-14,MARKET at 16:30 open,,2026-07-14 16:30:00,7535.7,55.45,0.583,Unit 1,7480.25,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,usopen,baseline,FILLED,2026-07-14,MARKET at 16:30 open,,2026-07-14 16:30:00,7535.7,55.45,0.583,Unit 2,7480.25,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,usopen,baseline,FILLED,2026-07-14,MARKET at 16:30 open,,2026-07-14 16:30:00,7535.7,55.45,0.583,Unit 3,7547.6,2026-07-14 23:45:00,card runner time-stop at entry-session close,0.215,-0.292
2026-07-13_Trade_2,2026-07-13,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7577.84,7505.84,7577.84,7589.25,7620.0,72.0,usopen,baseline,NO FILL,2026-07-14,,STOP 7577.84 not reached from 16:30 to 23:00 on 2026-07-14 (range 7512.9-7559.7),,,,,All,,,,0.0,0.0
2026-07-13_Trade_3C,2026-07-13,Trade 3C - Momentum-Breakout,Trade 3C,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-14_Trade_1,2026-07-14,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,usopen,baseline,FILLED,2026-07-15,MARKET at 16:30 open,,2026-07-15 16:30:00,7569.1,40.04,0.864,Unit 1,7529.06,2026-07-15 19:30:00,stopped out,-1.0,-1.0
2026-07-14_Trade_1,2026-07-14,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,usopen,baseline,FILLED,2026-07-15,MARKET at 16:30 open,,2026-07-15 16:30:00,7569.1,40.04,0.864,Unit 2,7529.06,2026-07-15 19:30:00,stopped out,-1.0,-1.0
2026-07-14_Trade_1,2026-07-14,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,usopen,baseline,FILLED,2026-07-15,MARKET at 16:30 open,,2026-07-15 16:30:00,7569.1,40.04,0.864,Unit 3,7529.06,2026-07-15 19:30:00,stopped out,-1.0,-1.0
2026-07-14_Trade_2,2026-07-14,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7554.49,7482.72,7600.83,7626.26,7672.6,71.77,usopen,baseline,FILLED,2026-07-15,LIMIT touched,,2026-07-15 17:45:00,7554.49,71.77,1.0,Unit 1,7482.72,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-14_Trade_2,2026-07-14,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7554.49,7482.72,7600.83,7626.26,7672.6,71.77,usopen,baseline,FILLED,2026-07-15,LIMIT touched,,2026-07-15 17:45:00,7554.49,71.77,1.0,Unit 2,7482.72,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-14_Trade_2,2026-07-14,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7554.49,7482.72,7600.83,7626.26,7672.6,71.77,usopen,baseline,FILLED,2026-07-15,LIMIT touched,,2026-07-15 17:45:00,7554.49,71.77,1.0,Unit 3,7482.72,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,usopen,baseline,FILLED,2026-07-15,STOP touched,,2026-07-15 16:30:00,7581.0,72.84,1.0,Unit 1,7508.16,2026-07-16 22:45:00,stopped out,-1.0,-1.0
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,usopen,baseline,FILLED,2026-07-15,STOP touched,,2026-07-15 16:30:00,7581.0,72.84,1.0,Unit 2,7508.16,2026-07-16 22:45:00,stopped out,-1.0,-1.0
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,usopen,baseline,FILLED,2026-07-15,STOP touched,,2026-07-15 16:30:00,7581.0,72.84,1.0,Unit 3,7508.16,2026-07-16 22:45:00,stopped out,-1.0,-1.0
2026-07-15_Trade_1,2026-07-15,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,usopen,baseline,FILLED,2026-07-16,MARKET at 16:30 open,,2026-07-16 16:30:00,7554.0,70.6,1.173,Unit 1,7483.4,2026-07-17 06:45:00,stopped out,-1.0,-1.0
2026-07-15_Trade_1,2026-07-15,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,usopen,baseline,FILLED,2026-07-16,MARKET at 16:30 open,,2026-07-16 16:30:00,7554.0,70.6,1.173,Unit 2,7483.4,2026-07-17 06:45:00,stopped out,-1.0,-1.0
2026-07-15_Trade_1,2026-07-15,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,usopen,baseline,FILLED,2026-07-16,MARKET at 16:30 open,,2026-07-16 16:30:00,7554.0,70.6,1.173,Unit 3,7526.2,2026-07-16 23:45:00,card runner time-stop at entry-session close,-0.394,-0.289
2026-07-15_Trade_2,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,usopen,baseline,FILLED,2026-07-16,STOP already marketable at 16:30 - filled at open,,2026-07-16 16:30:00,7554.0,56.2,1.713,Unit 1,7553.2,2026-07-16 16:30:00,TP1 reached,-0.014,0.689
2026-07-15_Trade_2,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,usopen,baseline,FILLED,2026-07-16,STOP already marketable at 16:30 - filled at open,,2026-07-16 16:30:00,7554.0,56.2,1.713,Unit 2,7572.2,2026-07-16 17:45:00,TP2 reached,0.324,1.268
2026-07-15_Trade_2,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,usopen,baseline,FILLED,2026-07-16,STOP already marketable at 16:30 - filled at open,,2026-07-16 16:30:00,7554.0,56.2,1.713,Unit 3,7565.24,2026-07-16 17:45:00,BE trail hit (BE_0.2R_ON_TP2),0.2,1.056
2026-07-15_Trade_3C,2026-07-15,Trade 3C - Momentum-Breakout,Trade 3C,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-16_Trade_1,2026-07-16,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,usopen,baseline,FILLED,2026-07-17,MARKET at 16:30 open,,2026-07-17 16:30:00,7443.7,41.44,0.293,Unit 1,7402.26,2026-07-23 18:00:00,stopped out,-1.0,-1.0
2026-07-16_Trade_1,2026-07-16,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,usopen,baseline,FILLED,2026-07-17,MARKET at 16:30 open,,2026-07-17 16:30:00,7443.7,41.44,0.293,Unit 2,7402.26,2026-07-23 18:00:00,stopped out,-1.0,-1.0
2026-07-16_Trade_1,2026-07-16,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,usopen,baseline,FILLED,2026-07-17,MARKET at 16:30 open,,2026-07-17 16:30:00,7443.7,41.44,0.293,Unit 3,7455.3,2026-07-17 23:45:00,card runner time-stop at entry-session close,0.28,-0.625
2026-07-16_Trade_2,2026-07-16,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7538.09,7518.73,7562.94,7572.62,7590.0,19.36,usopen,baseline,SKIPPED_MALFORMED,2026-07-17,LIMIT already marketable at 16:30 - filled at open,,2026-07-17 16:30:00,7443.7,75.03,3.876,All,,,MALFORMED - stop on wrong side of fill; not taken,0.0,0.0
2026-07-16_Trade_3C,2026-07-16,Trade 3C - Transition Breakout,Trade 3C,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-17_Trade_1,2026-07-17,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,usopen,baseline,FILLED,2026-07-20,MARKET at 16:30 open,,2026-07-20 16:30:00,7495.3,90.97,2.091,Unit 1,7499.25,2026-07-20 16:30:00,TP1 reached,-0.043,1.0
2026-07-17_Trade_1,2026-07-17,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,usopen,baseline,FILLED,2026-07-20,MARKET at 16:30 open,,2026-07-20 16:30:00,7495.3,90.97,2.091,Unit 2,7455.75,2026-07-20 21:30:00,TP2 reached,0.435,2.0
2026-07-17_Trade_1,2026-07-17,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,usopen,baseline,FILLED,2026-07-20,MARKET at 16:30 open,,2026-07-20 16:30:00,7495.3,90.97,2.091,Unit 3,7477.11,2026-07-21 07:00:00,BE trail hit (BE_0.2R_ON_TP2),0.2,1.509
2026-07-17_Trade_2,2026-07-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,usopen,baseline,FILLED,2026-07-20,LIMIT already marketable at 16:30 - filled at open,,2026-07-20 16:30:00,7495.3,41.73,0.869,Unit 1,7453.57,2026-07-20 21:30:00,stopped out,-1.0,-1.0
2026-07-17_Trade_2,2026-07-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,usopen,baseline,FILLED,2026-07-20,LIMIT already marketable at 16:30 - filled at open,,2026-07-20 16:30:00,7495.3,41.73,0.869,Unit 2,7453.57,2026-07-20 21:30:00,stopped out,-1.0,-1.0
2026-07-17_Trade_2,2026-07-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,usopen,baseline,FILLED,2026-07-20,LIMIT already marketable at 16:30 - filled at open,,2026-07-20 16:30:00,7495.3,41.73,0.869,Unit 3,7453.57,2026-07-20 21:30:00,stopped out,-1.0,-1.0
2026-07-17_Trade_3,2026-07-17,Trade 3 - Pivot fade (sell limit daily R1),Trade 3,SHORT,LIMIT,7568.33,7599.43,7537.23,7506.12,7353.12,31.1,usopen,baseline,NO FILL,2026-07-20,,LIMIT 7568.33 not reached from 16:30 to 23:00 on 2026-07-20 (range 7439.3-7512.8),,,,,All,,,,0.0,0.0
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,usopen,baseline,FILLED,2026-07-21,MARKET at 16:30 open,,2026-07-21 16:30:00,7487.7,28.82,0.49,Unit 1,7516.52,2026-07-22 17:00:00,stopped out,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,usopen,baseline,FILLED,2026-07-21,MARKET at 16:30 open,,2026-07-21 16:30:00,7487.7,28.82,0.49,Unit 2,7516.52,2026-07-22 17:00:00,stopped out,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,usopen,baseline,FILLED,2026-07-21,MARKET at 16:30 open,,2026-07-21 16:30:00,7487.7,28.82,0.49,Unit 3,7503.7,2026-07-21 23:45:00,card runner time-stop at entry-session close,-0.555,-0.782
2026-07-20_Trade_2,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),Trade 2,SHORT,STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,usopen,baseline,NO FILL,2026-07-21,,STOP 7458.87 not reached from 16:30 to 23:00 on 2026-07-21 (range 7466.5-7515.7),,,,,All,,,,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C - Momentum-Breakout (conditional),Trade 3C,SHORT,CONDITIONAL,7276.13,7470.83,6999.76,6852.55,,194.7,usopen,baseline,NO TRIGGER,,,confirming close beyond 7276.13 never printed,,,,,All,,,,0.0,0.0
2026-07-21_Trade_1,2026-07-21,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,usopen,baseline,SKIPPED_MICRO_R,2026-07-22,MARKET at 16:30 open,,2026-07-22 16:30:00,7490.3,11.7,0.198,All,,,MICRO-R - realised risk 11.7 < 0.25 x card R 59.0; not taken,0.0,0.0
2026-07-21_Trade_2,2026-07-21,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 16:30:00,7407.6,122.4,1.407,Unit 1,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 16:30:00,7407.6,122.4,1.407,Unit 2,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 16:30:00,7407.6,122.4,1.407,Unit 3,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-22_Trade_1,2026-07-22,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",Trade 3B,SHORT,LIMIT,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,usopen,baseline,NO FILL,2026-07-23,,LIMIT 7524.1 not reached from 16:30 to 23:00 on 2026-07-23 (range 7375.3-7449.8),,,,,All,,,,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,,2026-07-24 16:30:00,7407.6,113.54,5.119,Unit 1,7476.78,2026-07-24 16:30:00,TP1 reached,-0.609,1.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,,2026-07-24 16:30:00,7407.6,113.54,5.119,Unit 2,7454.6,2026-07-24 16:30:00,TP2 reached,-0.414,2.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,usopen,baseline,FILLED,2026-07-24,MARKET at 16:30 open,,2026-07-24 16:30:00,7407.6,113.54,5.119,Unit 3,7384.89,2026-07-24 16:30:00,BE trail hit (BE_0.2R_ON_TP2),0.2,5.143
2026-07-23_Trade_2,2026-07-23,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,usopen,baseline,SKIPPED_MALFORMED,2026-07-24,LIMIT already marketable at 16:30 - filled at open,,2026-07-24 16:30:00,7407.6,7.04,0.103,All,,,MALFORMED - stop on wrong side of fill; not taken,0.0,0.0
2026-07-23_Trade_3,2026-07-23,Trade 3 - Pivot fade (sell limit daily R2),Trade 3,SHORT,LIMIT,7540.65,7588.26,7504.03,7490.13,7483.19,47.61,usopen,baseline,NO FILL,2026-07-24,,LIMIT 7540.65 not reached from 16:30 to 23:00 on 2026-07-24 (range 7395.6-7460.2),,,,,All,,,,0.0,0.0
2026-07-24_Trade_1,2026-07-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7408.3,7446.52,7370.08,7331.86,7190.5,38.22,usopen,baseline,SKIPPED_MALFORMED,2026-07-27,MARKET at 16:30 open,,2026-07-27 16:30:00,7473.8,27.28,0.714,All,,,MALFORMED - stop on wrong side of fill; not taken,0.0,0.0
2026-07-24_Trade_2,2026-07-24,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,usopen,baseline,SKIPPED_MICRO_R,2026-07-27,LIMIT already marketable at 16:30 - filled at open,,2026-07-27 16:30:00,7473.8,5.48,0.108,All,,,MICRO-R - realised risk 5.5 < 0.25 x card R 50.9; not taken,0.0,0.0
2026-07-24_Trade_3A,2026-07-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,LIMIT,7481.66,7552.99,7395.6,7334.32,7256.36,71.33,usopen,baseline,NO FILL,2026-07-27,,LIMIT 7481.66 not reached from 16:30 to 23:00 on 2026-07-27 (range 7382.9-7480.3),,,,,All,,,,0.0,0.0
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,usopen,baseline,FILLED,2026-07-28,STOP touched,,2026-07-28 18:15:00,7425.82,32.91,1.0,Unit 1,7449.8,2026-07-28 19:45:00,TP1 reached,0.729,0.729
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,usopen,baseline,FILLED,2026-07-28,STOP touched,,2026-07-28 18:15:00,7425.82,32.91,1.0,Unit 2,7392.91,2026-07-29 16:45:00,stopped out,-1.0,-1.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,usopen,baseline,FILLED,2026-07-28,STOP touched,,2026-07-28 18:15:00,7425.82,32.91,1.0,Unit 3,7392.91,2026-07-29 16:45:00,stopped out,-1.0,-1.0
2026-07-27_Trade_3C,2026-07-27,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-27_Trade_3C,2026-07-27,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-27_Trade_3C,2026-07-27,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 1,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 2,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 3,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 1,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 2,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,usopen,baseline,FILLED,2026-07-29,LIMIT touched,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 3,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,usopen,baseline,FILLED,2026-07-29,STOP already marketable at 16:30 - filled at open,,2026-07-29 16:30:00,7424.5,46.5,1.107,Unit 1,7378.0,2026-07-29 17:00:00,stopped out,-1.0,-1.0
